procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1111872 187946736  30308 772580032    0    0     0    53 18554 5124  4  0 96  0  0
 6  0 1111872 187946256  30308 772580544    0    0     0     0 12129 4631  3  0 97  0  0
 6  0 1111872 187945840  30308 772580096    0    0     0  2049 11989 6679  3  0 97  0  0
 7  0 1111872 187955552  30308 772580096    0    0     0     3 29113 4890  4  0 96  0  0
 7  0 1111872 187955552  30308 772580096    0    0     0     0 11660 4631  3  0 97  0  0
 7  0 1111872 187954544  30308 772580096    0    0     0   585 11032 4540  3  0 97  0  0
 6  0 1111872 187954624  30308 772580096    0    0     0    71 11989 4527  4  0 96  0  0
 6  0 1111872 187951200  30308 772580096    0    0     0  3271 12810 5601  3  0 96  0  0
 6  0 1111872 187950800  30308 772580096    0    0     0     0 15235 6183  4  0 96  0  0
 6  0 1111872 187913520  30308 772580096    0    0     0   144 10405 3940  3  0 97  0  0
 8  0 1111872 188186784  30308 772581440    0    0     0   287 40625 37842  3  1 96  0  0
10  0 1111872 187847104  30308 772581504    0    0     0     3 18988 16108  2  1 97  0  0
 7  0 1111872 187733072  30308 772581504    0    0     0    16 18032 17226  3  0 96  0  0
 8  0 1111872 187849312  30308 772581504    0    0     0 349186 32623 19419  3  1 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0 1111872 187850016  30308 772581504    0    0     0    18 18423 13893  4  0 96  0  0
 6  0 1111872 187852320  30308 772581504    0    0     0  1786 47021 15297  7  0 93  0  0
 6  0 1111872 187852672  30308 772581504    0    0     0     0 61910 17805 20  0 80  0  0
133  0 1111872 187852960  30308 772581504    0    0     0   100 58503 15716 19  0 81  0  0
 6  0 1111872 187865504  30308 772581504    0    0     0     3 59515 11077 19  1 80  0  0
 6  0 1111872 187865584  30308 772581504    0    0     0    32 12462 7488  3  0 97  0  0
 7  0 1111872 187868080  30308 772581504    0    0     0     0 22734 6633  4  0 96  0  0
 8  0 1111872 187869504  30308 772581504    0    0     0     0 12229 4761  4  0 96  0  0
 7  0 1111872 187869248  30308 772581504    0    0     0   616 16440 4517  3  0 97  0  0
 7  0 1111872 187870368  30308 772581504    0    0     0     0 13141 5622  4  0 96  0  0
 6  0 1111872 187870400  30308 772581504    0    0     0    80 11332 4667  3  0 97  0  0
 6  0 1111872 187869568  30308 772581504    0    0     0     0 11167 4394  3  0 97  0  0
 6  0 1111872 187869488  30308 772581504    0    0     0     0 12344 4620  4  0 96  0  0
 6  0 1111872 187870560  30308 772581504    0    0     0     2 10672 4394  3  0 97  0  0
 6  0 1111872 187871072  30308 772581504    0    0     0     0 13440 6123  4  0 96  0  0
 6  0 1111872 187870304  30308 772581504    0    0     0    65 11476 4602  3  0 97  0  0
 6  0 1111872 187869456  30308 772581504    0    0     0     0 11182 4207  3  0 97  0  0
 6  0 1111872 187869648  30308 772581504    0    0     0     0 12054 4496  4  0 96  0  0
 6  0 1111872 187869696  30308 772581504    0    0     0    11 11111 4811  3  0 97  0  0
 7  0 1111872 187877248  30308 772581504    0    0     0  3485 15649 5298  3  0 97  0  0
 6  0 1111872 187876944  30308 772581568    0    0     0    18 11810 4463  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1111872 187877984  30308 772581568    0    0     0   391 11772 6191  3  0 97  0  0
 6  0 1111872 187876896  30308 772581568    0    0     0    21 21507 5069  4  0 96  0  0
 6  0 1111872 187876944  30308 772581568    0    0     0   363 10794 4516  3  0 97  0  0
 7  0 1111872 187875744  30308 772581568    4    0     4   354 14799 6378  3  0 96  0  0
 6  0 1111872 187876720  30308 772581568    0    0     0    18 50814 13114 14  0 86  0  0
133  0 1111872 187876976  30308 772581568    0    0     0     0 58695 16232 19  0 81  0  0
133  0 1111872 187777568  30308 772581632    0    0     0     0 64598 17975 21  0 79  0  0
 6  0 1111872 187876352  30308 772581632    0    0     0     0 42432 7096 14  1 85  0  0
 6  0 1111872 187876896  30308 772581632    0    0     0     0 13227 5838  4  0 96  0  0
 6  0 1111872 187877328  30308 772581632    0    0     0   362 11153 4831  3  0 97  0  0
 6  0 1111872 187877328  30308 772581632    0    0     0     0 12228 4831  4  0 96  0  0
 6  0 1111872 187877344  30308 772581632    0    0     0     0 11290 4410  3  0 97  0  0
 7  0 1111872 187876096  30308 772581632    0    0     0     9 11839 4818  3  0 97  0  0
 6  0 1111872 187875424  30308 772581632    0    0     0     3 14755 7089  4  0 96  0  0
 6  0 1111872 187875088  30308 772581632    0    0     0  1524 10837 4171  3  0 97  0  0
 6  0 1111872 187875568  30308 772581632    0    0     0   143 12191 4366  4  0 96  0  0
 6  0 1111872 187875600  30308 772581632    0    0     0     3 11080 4196  3  0 97  0  0
 7  0 1111872 187892592  30308 772581696    0    0     0     0 12396 7043  3  0 97  0  0
 6  0 1111872 187892592  30308 772581696    0    0     0    53 16481 6395  4  0 96  0  0
 6  0 1111872 187892176  30308 772581696    0    0     0    51 10673 4657  3  0 97  0  0
 6  0 1111872 187891904  30308 772581696    0    0     0   195 10851 4708  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1111872 187878016  30308 772582208    0    0     0     3 13178 5799  4  0 96  0  0
 6  0 1111872 187877632  30308 772581696    0    0     0     0 11121 4669  3  0 97  0  0
 6  0 1111872 187877520  30308 772581696    0    0     0   145 13253 6126  4  0 96  0  0
 6  0 1111872 187877984  30308 772581696    0    0     0    15 10686 4588  3  0 97  0  0
 6  0 1111872 187877984  30308 772581696    0    0     0  2053 11494 5120  3  0 97  0  0
 6  0 1111872 187877984  30308 772581696    0    0     0    18 17705 4863  4  0 96  0  0
 6  0 1111872 187877088  30308 772581696    0    0     0     9 11548 4562  3  0 97  0  0
 6  0 1111872 187590384  30308 772581696    0    0     0     3 54649 15858 17  0 82  0  0
10  0 1111872 187881680  30308 772581696    0    0     0 347800 62255 17155 18  1 81  0  0
11  0 1111872 187228304  30308 772581696    0    0     0   652 110124 15200 29  1 70  0  0
 6  0 1111872 187884352  30308 772581696    0    0     0    21 16565 4751  3  0 97  0  0
 6  0 1111872 187882464  30308 772581696    0    0     0  3282 18751 5278  4  0 96  0  0
 6  0 1111872 187880288  30308 772581760    0    0     0     0 12399 7192  3  0 97  0  0
15  0 1111872 187849664  30308 772581760    0    0     0   130 26778 18303  4  0 96  0  0
 8  0 1111872 187856512  30308 772581824    0    0     0   134 25530 19920  4  1 95  0  0
 7  0 1111872 187854784  30308 772581824    0    0     0     3 18161 18477  3  0 96  0  0
 7  0 1111872 187852032  30308 772581824    0    0     0  1656 19827 17954  4  0 96  0  0
 7  0 1111872 187851056  30308 772581824    0    0     0    16 19781 17596  4  0 96  0  0
 7  0 1111872 187851264  30308 772581888    0    0     0     0 23620 21533  2  1 97  0  0
 6  0 1111872 188186144  30308 772582912    0    0     0     0 11899 7307  2  0 98  0  0
 6  0 1111872 187918624  30308 772582976    0    0     0     0 14263 5392  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1111872 187918560  30308 772582976    0    0     0   232 11385 5041  3  0 97  0  0
 6  0 1111872 187928928  30308 772582976    0    0     0    67 15143 6949  4  0 96  0  0
 6  0 1111872 187929920  30308 772582976    0    0     0     0 12356 5333  3  0 96  0  0
 6  0 1111872 187934544  30308 772582976    0    0     0     0 14784 7643  4  0 96  0  0
 7  0 1111872 187934144  30308 772582976    0    0     0  2796 10914 4339  3  0 97  0  0
 7  0 1111872 187934496  30308 772582976    0    0     0   609 11047 4258  3  0 97  0  0
 7  0 1111872 187934624  30308 772582976    0    0     0     3 12712 4809  4  0 96  0  0
 6  0 1111872 187933680  30308 772582976    0    0     0     0 12811 5632  3  0 96  0  0
 6  0 1111872 187933072  30308 772583040    0    0     0     0 13464 8605  4  0 96  0  0
 6  0 1111872 187933888  30308 772583040    0    0     0  2006 16080 4374  3  0 96  0  0
 6  0 1111872 187934944  30308 772583040    0    0     0    18 10925 4244  3  0 97  0  0
133  0 1111872 187934464  30308 772583040    0    0     0     2 55022 15663 17  0 82  0  0
 6  0 1111872 187934528  30308 772583040    0    0     0    11 53836 15852 17  0 82  0  0
 6  0 1111872 187935088  30308 772583040    0    0     0     0 60889 9743 21  1 79  0  0
 7  0 1111872 187936272  30308 772583040    0    0     0     0 17635 4703  4  0 96  0  0
 6  0 1111872 187935968  30308 772583040    0    0     0   121 11021 4854  3  0 97  0  0
 6  0 1111872 187946608  30308 772583040    0    0     0     3 11371 4456  3  0 97  0  0
 6  0 1111872 187947872  30308 772583040    0    0     0     0 12291 4721  4  0 96  0  0
 6  0 1111872 187943488  30308 772583040    0    0     0   604 11301 5466  3  0 97  0  0
 6  0 1111872 187943600  30308 772583040    0    0     0    64 16575 5072  4  0 96  0  0
 6  0 1111872 187942816  30308 772583040    0    0     0   482 10851 4555  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1111872 187942944  30308 772583040    0    0     0   274 11663 4616  3  0 97  0  0
 8  0 1111872 187942752  30308 772583040    0    0     0     0 24829 5929  4  0 96  0  0
 6  0 1111872 187942976  30308 772583040    0    0     0     0 12730 5883  3  0 96  0  0
 7  0 1111872 187943456  30308 772583104    0    0     0     0 13989 6250  3  0 97  0  0
 6  0 1111872 187943584  30308 772583104    0    0     0     0 12148 4607  4  0 96  0  0
 7  0 1111872 187943904  30308 772583104    0    0     0   166 11500 4448  3  0 97  0  0
 6  0 1111872 187943472  30308 772583104    0    0     0     0 20233 5991  4  0 96  0  0
 6  0 1111872 187943504  30308 772583104    0    0     0     0 10709 4188  3  0 97  0  0
 6  0 1111872 187942912  30308 772583104    0    0     0   145 26836 5888  3  0 96  0  0
 6  0 1111872 187942272  30308 772583104    0    0     0    10 16830 4766  4  0 96  0  0
 7  0 1111872 187941360  30308 772583104    0    0     0   133 14409 5955  3  0 97  0  0
 6  0 1111872 187941296  30308 772583104    0    0     0    18 68028 14434 16  0 84  0  0
 6  0 1111872 187943552  30308 772583168    0    0     0     0 62489 13652 16  0 83  0  0
134  0 1111872 187942464  30308 772583168    0    0     0     0 51852 14818 16  0 83  0  0
 6  0 1111872 187943056  30308 772583168    0    0     0     0 63900 10128 22  1 77  0  0
 7  0 1111872 187942112  30308 772583168    0    0     0   166 12635 4907  4  0 96  0  0
 7  0 1111872 187941792  30308 772583168    0    0     0  3427 13170 4789  4  0 96  0  0
 6  0 1111872 187942592  30308 772583552    0    0     0 347766 15835 5817  3  0 97  0  0
 6  0 1111872 187942656  30308 772583168    0    0     0    18 12557 5098  4  0 96  0  0
 7  0 1111872 187943104  30308 772583168    0    0     0     0 14320 4417  3  0 96  0  0
 6  0 1111872 187941968  30308 772583168    0    0     0     0 12605 4371  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1111872 187942912  30308 772583168    0    0     0    14 13116 6279  4  0 96  0  0
 6  0 1111872 187942944  30308 772583168    0    0     0    52 12219 5752  3  0 97  0  0
 7  0 1111872 187942640  30308 772583168    0    0     0    16 12720 4536  4  0 96  0  0
 6  0 1111872 187941664  30308 772583168    0    0     0     9 11074 4370  3  0 97  0  0
 6  0 1111872 187951264  30308 772583168    0    0     0     3 11221 4399  3  0 97  0  0
 6  0 1111872 187951264  30308 772583168    0    0     0     0 12244 5055  4  0 96  0  0
 6  0 1111872 187947488  30308 772583168    0    0     0   447 11306 5246  3  0 97  0  0
 6  0 1111872 187945360  30308 772583168    0    0     0    15 10975 4112  3  0 97  0  0
 6  0 1111872 187945728  30308 772583168    0    0     0  3202 13386 4906  4  0 96  0  0
 6  0 1111872 187955648  30308 772583168    0    0     0    18 11806 6404  3  0 97  0  0
 6  0 1111872 187953184  30308 772583232    0    0     0   256 11925 4677  4  0 96  0  0
 7  0 1111872 187896544  30308 772583296    0    0     0   262 34108 23760  4  1 95  0  0
 8  0 1111872 187896288  30308 772583296    0    0     0     3 17574 17916  3  0 96  0  0
 7  0 1111872 187886928  30308 772583296    0    0     0     0 17719 18359  3  0 96  0  0
 8  0 1111872 188161696  30308 772583808    0    0     0  1605 25745 26537  2  1 97  0  0
 7  0 1111872 187824320  30308 772583808    0    0     0     3 17871 12994  2  1 97  0  0
 6  0 1111872 187830048  30308 772584320    0    0     0  1168 18877 14646  4  0 96  0  0
 7  0 1111872 187830352  30308 772584384    0    0     0     0 11617 4906  3  0 97  0  0
 6  0 1111872 187829936  30308 772584384    0    0     0    92 20407 5010  4  0 96  0  0
 6  0 1111872 187841568  30308 772584384    0    0     0     3 13375 6405  3  0 97  0  0
 6  0 1111872 187840048  30308 772584384    0    0     0   296 12338 5066  3  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1111872 187842624  30308 772584384    0    0     0  2068 55070 17994 17  0 83  0  0
 8  0 1111872 187844176  30308 772584384    0    0     0     0 51164 14202 16  0 83  0  0
 6  0 1111872 187844208  30308 772584384    0    0     0     0 53779 14008 17  0 83  0  0
 6  0 1111872 187846496  30308 772584384    0    0     0     0 43549 5585 15  1 85  0  0
 6  0 1111872 187845104  30308 772584384    0    0     0   706 12834 5248  4  0 96  0  0
 6  0 1111872 187845216  30308 772584384    0    0     0  1524 12156 5681  3  0 97  0  0
 6  0 1111872 187845136  30308 772584384    0    0     0     0 12366 4557  4  0 96  0  0
 6  0 1111872 187846080  30308 772584384    0    0     0     0 20294 4318  3  0 97  0  0
 6  0 1111872 187845120  30308 772584384    0    0     0     0 11955 5473  3  0 97  0  0
 6  0 1111872 187845152  30308 772584384    0    0     0     0 12342 5196  4  0 96  0  0
 6  0 1111872 187844320  30308 772584384    0    0     0   168 13129 7378  3  0 96  0  0
 6  0 1111872 187845600  30308 772584448    0    0     0    18 12870 4954  4  0 96  0  0
 6  0 1111872 187845632  30308 772584448    0    0     0   141 11912 6731  3  0 97  0  0
 6  0 1111872 187860048  30308 772584448    0    0     0     3 11513 4733  3  0 97  0  0
 6  0 1111872 187859536  30308 772584448    0    0     0     0 12232 4985  4  0 96  0  0
 6  0 1111872 187857952  30308 772584448    0    0     0   789 11731 5755  3  0 97  0  0
 6  0 1111872 187857440  30308 772584448    0    0     0    83 11253 5083  3  0 97  0  0
 6  0 1111872 187856400  30308 772584448    0    0     0    12 13244 5114  4  0 96  0  0
 6  0 1111872 187854784  30308 772584448    0    0     0   368 12664 5066  3  0 96  0  0
 6  0 1111872 187855840  30308 772584448    0    0     0     0 13259 4976  4  0 96  0  0
 8  0 1111872 187853008  30308 772584448    0    0     0   252 13556 6846  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1111872 187853760  30308 772584448    0    0     0   112 11696 4980  3  0 97  0  0
 6  0 1111872 187852992  30308 772584448    0    0     0     0 12253 4931  4  0 96  0  0
 7  0 1111872 187853936  30308 772584448    0    0     0     0 11396 4728  3  0 97  0  0
 8  0 1111872 187853872  30308 772584448    0    0     0     0 12894 5627  4  0 96  0  0
 7  0 1111872 187678176  30308 772584448    0    0     0     2 11295 4853  3  0 97  0  0
 6  0 1111872 187852032  30308 772584448    0    0     0 347971 33815 10572  8  0 91  0  0
 6  0 1111872 187854784  30308 772584448    0    0     0    28 50836 11623 16  1 83  0  0
 7  0 1111872 187849888  30308 772584448    0    0     0     3 15713 7894  4  0 96  0  0
 6  0 1111872 187849408  30308 772584448    0    0     0     0 10701 4375  3  0 97  0  0
 6  0 1111872 187850336  30308 772584512    0    0     0     0 12275 4934  4  0 96  0  0
 7  0 1111872 187850848  30308 772584512    0    0     0     0 15767 6747  3  0 97  0  0
 6  0 1111872 187850960  30308 772584512    0    0     0    75 12487 5571  4  0 96  0  0
 6  0 1111872 187851552  30308 772584512    0    0     0    41 13982 4878  4  0 96  0  0
134  0 1111872 187851648  30308 772584512    0    0     0     3 13633 5376  4  0 96  0  0
 6  0 1111872 187852832  30308 772584512    0    0     0     0 60885 15923 20  0 80  0  0
117  0 1111872 187852992  30308 772584512    0    0     0     0 54805 15732 18  0 82  0  0
 6  0 1111872 187856080  30308 772584512    0    0     0    32 84857 12816 26  1 73  0  0
 6  0 1111872 187853152  30308 772584512    0    0     0    11 12234 4854  3  0 97  0  0
 6  0 1111872 187853216  30308 772584512    0    0     0     3 12803 4640  4  0 96  0  0
 6  0 1111872 187853312  30308 772584512    0    0     0    52 13129 4879  3  0 97  0  0
 6  0 1111872 187853392  30308 772584512    0    0     0     0 11888 5137  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1111872 187853392  30308 772584576    0    0     0  3500 12235 4574  4  0 96  0  0
 6  0 1111872 187862752  30308 772584576    0    0     0     0 11239 4368  3  0 97  0  0
 6  0 1111872 187862768  30308 772584576    0    0     0    18 12406 4986  4  0 96  0  0
 6  0 1111872 187862848  30308 772584576    0    0     0     0 11542 4386  3  0 96  0  0
 6  0 1111872 187854656  30308 772584576    0    0     0   300 12066 6771  3  0 97  0  0
 6  0 1111872 187854640  30308 772584576    0    0     0    23 12333 4710  4  0 96  0  0
 6  0 1111872 187818032  30308 772584576    0    0     0  3336 11621 5096  3  0 97  0  0
10  0 1111872 188125888  30308 772585024    0    0     0   142 28776 24897  3  1 97  0  0
 8  0 1111872 187887488  30308 772585600    0    0     0  1797 27417 20140  2  1 97  0  0
135  0 1111872 187888384  30308 772585600    0    0     0     0 21391 20029  3  1 96  0  0
 8  0 1111872 187887856  30308 772585664    0    0     0     0 20382 17689  4  0 96  0  0
 7  0 1111872 187887360  30308 772586176    0    0     0    16 19139 19378  3  0 96  0  0
135  0 1111872 187885744  30308 772585664    0    0     0  3020 17866 12991  3  0 96  0  0
 6  0 1111872 187887056  30308 772585664    0    0     0   478 23401 7234  4  0 96  0  0
 7  0 1111872 187887232  30308 772585664    0    0     0    67 11935 5896  3  0 97  0  0
 6  0 1111872 187887696  30308 772585664    0    0     0    15 13776 5311  4  0 96  0  0
 6  0 1111872 187898768  30308 772585664    0    0     0     0 13843 5958  3  0 97  0  0
 7  0 1111872 187899136  30308 772585664    0    0     0    94 11513 4405  3  0 97  0  0
 6  0 1111872 187903984  30308 772585664    0    0     0    49 14996 7039  4  0 96  0  0
 9  0 1111872 187901152  30308 772585664    0    0     0   705 27104 10277  8  0 92  0  0
 6  0 1111872 187903840  30308 772585664    0    0     0     3 74509 15174 17  0 82  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
134  0 1111872 187904064  30308 772585664    0    0     0     0 79128 17475 21  0 78  0  0
 6  0 1111872 187904944  30308 772585664    0    0     0     0 78542 12135 27  1 72  0  0
 7  0 1111872 187904944  30308 772585664    0    0     0   232 13229 4412  3  0 97  0  0
 6  0 1111872 187905024  30308 772585664    0    0     0     0 15395 4972  3  0 97  0  0
 6  0 1111872 187905184  30308 772585664    0    0     0    18 12210 4698  4  0 96  0  0
 6  0 1111872 187905184  30308 772585664    0    0     0     0 11797 4854  3  0 97  0  0
 6  0 1111872 187905264  30308 772585664    0    0     0     0 11885 4799  4  0 96  0  0
 7  0 1111872 187905360  30308 772585664    0    0     0   124 11156 4314  3  0 97  0  0
 6  0 1111872 187905360  30308 772585728    0    0     0     0 11775 5483  3  0 97  0  0
 6  0 1111872 187905152  30308 772585728    0    0     0    11 12622 5193  4  0 96  0  0
 6  0 1111872 187919328  30308 772585728    0    0     0     3 11141 4262  3  0 97  0  0
 6  0 1111872 187919328  30308 772585728    0    0     0     0 10642 4065  3  0 97  0  0
 6  0 1111872 187915296  30308 772585728    0    0     0  1612 12818 6438  4  0 96  0  0
 6  0 1111872 187735616  30308 772585728    0    0     0   589 11385 4769  3  0 97  0  0
 6  0 1111872 187971232  30308 772586112    0    0     0 348050 16490 5841  3  0 97  0  0
 6  0 1111872 187943536  30308 772585728    0    0     0   317 12768 4730  4  0 96  0  0
 7  0 1111872 187940944  30308 772585728    0    0     0     0 11081 5865  3  0 97  0  0
 6  0 1111872 187936640  30308 772585728    0    0     0     0 12622 5026  4  0 96  0  0
 7  0 1111872 187934208  30308 772585728    0    0     0     0 14011 6046  3  0 96  0  0
 6  0 1111872 187935088  30308 772585792    0    0     0     0 14680 7499  3  0 96  0  0
 6  0 1111872 187935824  30308 772585792    0    0     0   194 12551 4738  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1111872 187934512  30308 772585792    0    0     0     0 11271 4670  3  0 97  0  0
 6  0 1111872 187934896  30308 772585792    0    0     0     0 11113 4170  3  0 97  0  0
133  0 1111872 187935616  30308 772585792    0    0     0     0 49341 13090 16  0 84  0  0
 7  0 1111872 187935584  30308 772585792    0    0     0    10 56495 15506 18  0 82  0  0
133  0 1111872 187436624  30308 772585856    0    0     0     0 66655 13841 22  1 78  0  0
 7  0 1111872 187933600  30308 772585920    0    0     0    24 26714 7086  8  0 91  0  0
 6  0 1111872 187933888  30308 772585920    0    0     0     0 10900 4385  3  0 97  0  0
 6  0 1111872 187934688  30308 772585920    0    0     0  2092 11585 4497  3  0 97  0  0
 7  0 1111872 187932992  30308 772585920    0    0     0     0 14243 6147  4  0 96  0  0
 6  0 1111872 187933584  30308 772585920    0    0     0    40 11221 4558  3  0 97  0  0
 6  0 1111872 187933760  30308 772585920    0    0     0     0 11662 4295  3  0 96  0  0
 6  0 1111872 187951312  30308 772585920    0    0     0     0 12103 6284  3  0 96  0  0
 8  0 1111872 187936560  30308 772585920    0    0     0    25 12281 6584  3  0 97  0  0
 6  0 1111872 187934880  30308 772585920    0    0     0   147 11401 4798  3  0 97  0  0
 6  0 1111872 187933376  30308 772585984    0    0     0    23 14286 6598  4  0 96  0  0
 6  0 1111872 187935296  30308 772585984    0    0     0     0 11334 4236  3  0 97  0  0
 6  0 1111872 187935296  30308 772585984    0    0     0    72 12022 5219  4  0 96  0  0
 6  0 1111872 187934784  30308 772585984    0    0     0     0 19079 4530  4  0 96  0  0
 6  0 1111872 187932464  30308 772585984    0    0     0    90 12543 4789  3  0 96  0  0
 6  0 1111872 187941712  30308 772585984    0    0     0    42 13234 5640  3  0 96  0  0
 6  0 1111872 187932624  30308 772585984    0    0     0     0 13096 5865  3  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1111872 187927536  30308 772585984    0    0     0   224 15685 12710  2  0 97  0  0
 6  0 1111872 187920032  30308 772586944    0    0     0   523 12882 4355  2  0 98  0  0
 6  0 1111872 187856896  30308 772586944    0    0     0  3979 12185 4857  3  0 97  0  0
 6  0 1111872 187856224  30308 772586944    0    0     0  3177 13974 6861  4  0 96  0  0
 6  0 1111872 187857072  30308 772587008    0    0     0     0 11044 4749  3  0 97  0  0
 7  0 1111872 187828288  30308 772587072    0    0     0   462 37709 26849  5  1 94  0  0
 7  0 1111872 187831360  30308 772587136    0    0     0     3 26766 17447  3  0 96  0  0
 7  0 1111872 187830528  30308 772587136    0    0     0     0 21747 18984  4  1 96  0  0
 7  0 1111872 187832416  30308 772587136    0    0     0  1988 52005 26716 14  1 85  0  0
136  0 1111872 187823008  30308 772587136    0    0     0     0 71190 24672 19  1 81  0  0
133  0 1111872 187831632  30308 772587136    0    0     0  1658 87266 26270 19  1 80  0  0
 8  0 1111872 187835104  30308 772587136    0    0     0    72 66888 8331 20  1 79  0  0
 6  0 1111872 187835280  30308 772587136    0    0     0    15 11733 4974  3  0 97  0  0
 6  0 1111872 187835408  30308 772587200    0    0     0   152 14656 8433  4  0 96  0  0
 6  0 1111872 187846352  30308 772587200    0    0     0     0 12045 5411  3  0 97  0  0
 6  0 1111872 187850560  30308 772587072    0    0     0     0 15021 7049  4  0 96  0  0
 6  0 1111872 187852288  30308 772587072    0    0     0     0 12684 4955  4  0 96  0  0
 6  0 1111872 187852576  30308 772587072    0    0     0   730 11202 4935  3  0 97  0  0
 6  0 1111872 187852544  30308 772587072    0    0     0   198 16276 6555  5  0 95  0  0
 6  0 1111872 187852704  30308 772587072    0    0     0    18 11001 4841  3  0 97  0  0
 6  0 1111872 187852800  30308 772587072    0    0     0     0 12588 4852  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1111872 187851216  30308 772587072    0    0     0     0 13003 6453  3  0 96  0  0
 6  0 1111872 187852944  30308 772586944    0    0     0     2 13978 4953  3  0 97  0  0
 6  0 1111872 187181888  30308 772908992    0    0     0    62 18685 5764  4  0 96  0  0
 6  0 1111872 187852816  30308 772586944    0    0     0 347766 17515 8054  4  0 96  0  0
 7  0 1111872 187852736  30308 772586944    0    0     0     0 11269 4596  3  0 97  0  0
 6  0 1111872 187853408  30308 772586944    0    0     0     0 12622 4696  4  0 96  0  0
 6  0 1111872 187853456  30308 772586944    0    0     0    34 11715 4710  3  0 97  0  0
 6  0 1111872 187872960  30308 772586944    0    0     0     0 12499 4630  3  0 96  0  0
 7  0 1111872 187867552  30308 772586944    0    0     0     0 13311 5695  4  0 96  0  0
 7  0 1111872 187867072  30308 772586944    0    0     0   166 12202 4906  3  0 97  0  0
 6  0 1111872 187866688  30308 772586944    0    0     0   719 13342 5088  4  0 96  0  0
 6  0 1111872 187865664  30308 772586944    0    0     0   145 11930 5005  3  0 97  0  0
 6  0 1111872 187864032  30308 772586944    0    0     0   502 41666 12239 13  0 87  0  0
10  0 1111872 187865024  30308 772586944    0    0     0    18 67993 20184 22  0 78  0  0
133  0 1111872 187209776  30308 772587008    0    0     0     0 90706 15689 30  1 69  0  0
 6  0 1111872 187867792  30308 772587008    0    0     0     0 11738 4690  3  0 97  0  0
 7  0 1111872 187866976  30308 772587008    0    0     0   263 13964 5551  4  0 96  0  0
 7  0 1111872 187867808  30308 772587008    0    0     0     3 12924 5121  4  0 96  0  0
 6  0 1111872 187867776  30308 772587008    0    0     0    16 13234 6958  3  0 96  0  0
 6  0 1111872 187867552  30308 772587008    0    0     0     0 12224 4565  4  0 96  0  0
 6  0 1111872 187867008  30308 772587008    0    0     0     0 12018 5939  3  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 1111872 187868032  30308 772587008    0    0     0    12 11413 4405  3  0 97  0  0
 6  0 1111872 187868064  30308 772587008    0    0     0     0 13824 5927  4  0 96  0  0
 6  0 1111872 187867648  30308 772587008    0    0     0  3733 13601 5675  4  0 96  0  0
 6  0 1111872 187867632  30308 772587008    0    0     0     3 11346 4272  3  0 97  0  0
 7  0 1111872 187867968  30308 772587008    0    0     0     0 12562 4899  4  0 96  0  0
 6  0 1111872 187866576  30308 772587008    0    0     0     0 12294 4832  3  0 96  0  0
