procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0 147816 77274224  26836 875010560    0    0     0     0 51818 14457 17  0 83  0  0
131  0 147816 76642088  26836 875010560    0    0     0    27 68354 13340 23  1 76  0  0
130  0 147816 77205584  26836 875010560    0    0     0   245 57310 12435 19  1 81  0  0
 4  0 147816 77205664  26836 875010560    0    0     0    18 48661 13478 16  0 84  0  0
130  0 147816 76873592  26836 875010560    0    0     0     0 54461 11825 18  1 82  0  0
 3  0 147816 77185696  26836 875010560    0    0     0     0 54720 10320 18  1 81  0  0
 5  0 147816 77185408  26836 875010560    0    0     0    51 48750 14043 15  0 84  0  0
131  0 147816 76608720  26836 875010560    0    0     0    11 69969 12507 23  1 76  0  0
 3  0 147816 77313304  26836 875010560    0    0     0    99 59017 12661 20  1 80  0  0
130  0 147816 77312576  26836 875010560    0    0     0     0 49874 13485 16  0 84  0  0
130  0 147816 76653632  26836 875010560    0    0     0     0 58662 11076 19  1 80  0  0
130  0 147816 77313648  26836 875010560    0    0     0     0 73548 14446 24  1 75  0  0
 3  0 147816 77313760  26836 875010560    0    0     0    12 61365 17479 20  0 80  0  0
130  0 147816 76817496  26836 875010560    0    0     0   204 96896 12888 22  1 77  0  0
 3  0 147816 78258056  26836 875010560    0    0     0     0 230897 22037 21  1 78  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
130  0 147816 78270184  26836 875010624    0    0     0   154 528521 17437 18  1 81  0  0
132  0 147816 77970760  26836 875010688    4    0     4   266 474250 33750 24  2 74  0  0
131  0 147816 78243360  26836 875010688    0    0     0     3 364832 26063 27  2 72  0  0
131  0 147816 78239848  26836 875010688    0    0     0     0 92573 25636 18  1 82  0  0
 3  0 147816 78114608  26836 875010688    0    0     0   120 141629 21286 23  2 75  0  0
 4  0 147816 78215696  26836 875010688    0    0     0    11 67098 28125 19  1 80  0  0
 3  0 147816 78217632  26836 875010688    0    0     0  1828 56425 21259 17  0 83  0  0
 4  0 147816 78218000  26836 875010688    0    0     0     3 95430 11965 24  1 75  0  0
130  0 147816 78218280  26836 875010688    0    0     0    85 65658 16505 21  0 79  0  0
 3  0 147816 78279704  26836 875010688    0    0     0  1962 95828 12122 26  1 73  0  0
 3  0 147816 78292416  26836 875010688    0    0     0    18 68233 17629 22  0 78  0  0
130  0 147816 78303920  26836 875010688    0    0     0   441 64402 17657 20  0 80  0  0
131  0 147816 78284336  26836 875010560    0    0     0   658 100341 13056 25  1 73  0  0
132  0 147816 78275344  26836 875010624    0    0     0   349 66496 16143 20  0 79  0  0
 3  0 147816 78234400  26836 875010624    0    0     0    18 91427 10323 23  1 76  0  0
 3  0 147816 78234944  26836 875010624    0    0     0  1500 71293 18736 23  1 77  0  0
130  0 147816 78197168  26836 875010624    0    0     0     0 69643 13512 18  0 81  0  0
 3  0 147816 78295744  26836 875010624    0    0     0    39 71534 10904 22  1 76  0  0
 4  0 147816 78296928  26836 875010624    0    0     0     3 67947 18266 21  0 78  0  0
 3  0 147816 78235552  26836 875010624    0    0     0     0 88447 8799 19  1 79  0  0
133  0 147816 78233792  26836 875010624    0    0     0   100 75802 18840 24  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
130  0 147816 78208624  26836 875010624    0    0     0     0 109314 14276 27  1 72  0  0
130  0 147816 78209664  26836 875010624    0    0     0     0 63832 15569 21  0 79  0  0
130  0 147816 77880992  26836 875010624    0    0     0     2 96585 16349 25  1 74  0  0
130  0 147816 78300120  26836 875010624    0    0     0     0 75533 12841 22  1 77  0  0
130  0 147816 78300128  26836 875010624    0    0     0   384 70535 17849 23  0 77  0  0
136  0 147816 78234688  26836 875010624    0    0     0   106 103304 12184 25  1 74  0  0
 4  0 147816 78102872  26836 875010688    0    0     0    10 66741 21013 21  0 78  0  0
 4  0 147816 77978448  26836 875010688    0    0     0     0 92064 13184 24  1 75  0  0
 4  0 147816 77823184  26836 875010688    0    0     0     0 74437 20044 24  1 76  0  0
131  0 147816 77712592  26836 875010688    0    0     0   100 337414 17790 21  1 78  0  0
 4  0 147816 77667792  26836 875010688    0    0     0     0 1125901 12486 34  3 62  0  0
 4  0 147816 77583456  26836 875010688    0    0     0     2 248927 21592 22  1 77  0  0
131  0 147816 77280976  26836 875010688    0    0     0     0 94190 17942 22  1 77  0  0
130  0 147816 77248576  26836 875010688    0    0     0     0 99966 18078 24  1 75  0  0
 4  0 147816 77248552  26836 875010688    0    0     0     0 63959 16050 20  0 80  0  0
 3  0 147816 77248752  26836 875010688    0    0     0  2032 113639 11645 26  1 73  0  0
 7  0 147816 77248816  26836 875010688    0    0     0     0 63337 16489 20  0 80  0  0
 3  0 147816 76728488  26836 875010688    0    0     0     0 106593 12143 27  1 71  0  0
130  0 147816 77249576  26836 875010688    0    0     0     0 58256 14410 18  0 82  0  0
130  0 147816 77249760  26836 875010688    0    0     0     0 72716 16662 23  0 76  0  0
130  0 147816 77256560  26836 875010688    0    0     0   514 95732 10550 24  1 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
131  0 147816 77257712  26836 875010688    0    0     0     8 68242 17293 22  0 78  0  0
130  0 147816 77257392  26836 875010688    0    0     0     0 101059 12206 25  1 73  0  0
130  0 147816 77248200  26836 875010688    0    0     0  3140 62189 17405 19  0 81  0  0
130  0 147816 77249184  26836 875010688    0    0     0     0 84925 12564 24  1 75  0  0
 3  0 147816 77246336  26836 875010688    0    0     0   169 49150 13155 16  0 84  0  0
131  0 147816 77247344  26836 875010688    0    0     0   132 53232 15046 17  0 83  0  0
 4  0 147816 77178912  26836 875010688    0    0     0     3 63294 10219 21  1 78  0  0
 3  0 147816 77178984  26836 875010688    0    0     0     0 67196 18317 21  0 78  0  0
130  0 147816 76979744  26836 875010688    0    0     0     0 50713 11353 17  0 83  0  0
 3  0 147816 77177536  26836 875010688    0    0     0    54 64774 12220 21  1 78  0  0
 4  0 147816 77177056  26836 875010752    0    0     0  1496 52734 16018 17  0 83  0  0
 4  0 147816 76654416  26836 875010752    0    0     0     0 73573 10622 25  1 74  0  0
 3  0 147816 77173456  26836 875010752    0    0     0     0 50549 14094 15  0 84  0  0
 3  0 147816 77174616  26836 875010752    0    0     0     0 51330 14868 17  0 83  0  0
131  0 147816 76443392  26836 875010752    0    0     0   129 63448 10636 21  1 78  0  0
 3  0 147816 77202632  26836 875010752    0    0     0   185 50041 11343 16  0 83  0  0
 3  0 147816 77202816  26836 875010752    0    0     0    18 57635 16072 18  0 81  0  0
131  0 147816 78140760  26836 875010752    0    0     0     0 92227 22903 18  0 81  0  0
130  0 147816 78197176  26836 875010752    0    0     0     0 298320 13482 28  2 70  0  0
132  0 147816 78171776  26836 875010688    0    0     0   271 93047 37853 24  1 75  0  0
132  0 147816 77542944  26836 875010688    0    0     0  1639 168694 27419 23  2 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0 147816 78173680  26836 875010688    0    0     0    80 75449 21856 18  1 81  0  0
 4  0 147816 78167680  26836 875010688    0    0     0     0 58428 26778 16  1 84  0  0
 3  0 147816 77989384  26836 875010688    0    0     0     0 208976 26271 29  2 70  0  0
 3  0 147816 78167680  26836 875010688    0    0     0     0 54595 17884 16  0 83  0  0
 3  0 147816 78166272  26836 875010688    0    0     0     0 554944 17648 20  1 79  0  0
130  0 147816 77835480  26836 875010688    0    0     0  2099 1535495 11684 34  3 64  0  0
 3  0 147816 78184784  26836 875010688    0    0     0   152 1138615 11112 27  2 70  0  0
130  0 147816 78192928  26836 875010688    0    0     0     0 293988 18299 21  1 78  0  0
130  0 147816 77805824  26836 875010688    0    0     0     0 605057 14841 29  1 70  0  0
131  0 147816 78201792  26836 875010688    0    0     0   417 110898 13097 22  1 78  0  0
 3  0 147816 78202096  26836 875010688    0    0     0     0 59468 14849 19  0 80  0  0
130  0 147816 78214480  26836 875010688    0    0     0   408 678875 7053 28  2 70  0  0
 3  0 147816 78238560  26836 875010688    0    0     0   629 64727 18369 20  0 80  0  0
130  0 147816 78236368  26836 875010688    0    0     0     3 638213 15635 31  1 68  0  0
 3  0 147816 78237888  26836 875010688    0    0     0     0 97492 12096 22  1 77  0  0
 3  0 147816 78235032  26836 875010688    0    0     0     0 54698 14773 18  0 82  0  0
 3  0 147816 77716696  26836 875010688    0    0     0    82 704579 10610 33  2 65  0  0
 3  0 147816 78231152  26836 875010688    0    0     0    18 53460 15073 17  0 83  0  0
94  0 147816 78217520  26836 875010688    0    0     0     2 67203 17864 22  0 78  0  0
132  0 147816 78218000  26836 875010752    0    0     0     0 692294 9187 29  2 69  0  0
130  0 147816 78218784  26836 875010752    0    0     0     0 79178 20210 26  0 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0 147816 78038096  26836 875010752    0    0     0     0 675231 10928 31  2 68  0  0
 3  0 147816 78217336  26836 875010752    0    0     0  1744 58684 15325 19  0 81  0  0
135  0 147816 78164608  26836 875010752    0    0     0    80 311019 19880 27  1 72  0  0
131  0 147816 78028032  26836 875010752    0    0     0    10 465397 16820 29  2 69  0  0
 4  0 147816 77888080  26836 875010752    0    0     0     0 65631 19419 21  0 79  0  0
131  0 147816 77150184  26836 875010752    0    0     0     0 1191189 14526 35  3 62  0  0
 8  0 147816 77627152  26836 875010752    0    0     0   168 863781 12367 24  2 74  0  0
134  0 147816 77605344  26836 875010752    0    0     0   150 437130 18294 19  1 80  0  0
 5  0 147816 77516360  26836 875010752    0    0     0     0 311999 20746 20  1 79  0  0
 5  0 147816 77407248  26836 875010752    4    0     4     0 566404 12639 30  2 68  0  0
 3  0 147816 77266960  26836 875010752    0    0     0     0 65829 20009 21  0 79  0  0
130  0 147816 76900728  26836 875010752    0    0     0  2000 449058 15304 28  1 71  0  0
 3  0 147816 77266480  26836 875010816    0    0     0     0 78880 8800 16  1 84  0  0
 3  0 147816 77266848  26836 875010816    0    0     0     2 73533 18393 24  0 76  0  0
 4  0 147816 77269536  26836 875010816    0    0     0     0 368655 10088 26  1 72  0  0
 3  0 147816 77265840  26836 875010816    0    0     0     0 62898 16074 20  0 79  0  0
130  0 147816 76975520  26836 875010816    0    0     0     0 316287 15103 26  1 73  0  0
 3  0 147816 77270624  26836 875010816    0    0     0   250 86391 13038 22  1 77  0  0
 5  0 147816 77275224  26836 875010816    0    0     0   306 72010 17017 24  0 76  0  0
 3  0 147816 77270536  26836 875010816    0    0     0     0 309735 12347 27  1 71  0  0
 3  0 147816 77270592  26836 875010816    0    0     0  3096 66917 16514 21  0 78  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0 147816 77276448  26836 875010816    0    0     0     0 302598 11757 27  1 72  0  0
 3  0 147816 77268640  26836 875010816    0    0     0   130 62283 16538 20  0 79  0  0
 3  0 147816 76550032  26836 875010816    0    0     0    17 314433 13148 30  2 68  0  0
130  0 147816 77269048  26836 875010816    0    0     0     0 45007 10484 12  0 87  0  0
 4  0 147816 77267920  26836 875010816    0    0     0    18 417432 14926 19  1 80  0  0
 3  0 147816 77352336  26836 875010816    0    0     0     3 590936 8528 25  2 73  0  0
 3  0 147816 77351440  26836 875010816    0    0     0   180 241550 13653 17  1 83  0  0
 4  0 147816 77351440  26836 875010816    0    0     0     0 145560 14314 19  1 80  0  0
130  0 147816 77274224  26836 875010816    0    0     0     0 882156 5412 28  2 70  0  0
 3  0 147816 77275536  26836 875010816    0    0     0   146 51783 16094 16  0 83  0  0
 3  0 147816 77273520  26836 875010816    0    0     0     0 59187 16059 19  0 81  0  0
 3  0 147816 77272864  26836 875010816    0    0     0  1596 603117 8018 28  2 70  0  0
130  0 147816 77269088  26836 875010816    0    0     0   223 54443 14917 18  0 82  0  0
130  0 147816 77268872  26836 875010816    0    0     0     3 50961 13563 16  0 83  0  0
 3  0 147816 77378544  26836 875010816    0    0     0     0 620321 12501 26  2 73  0  0
 3  0 147816 78148488  26836 875010816    0    0     0   149 55612 16488 16  0 84  0  0
 5  0 147816 78125240  26836 875010944    4    0     4   269 73226 34794 18  1 81  0  0
132  0 147816 77408928  26836 875010944    0    0     0   103 594364 22914 28  2 70  0  0
131  0 147816 78124816  26836 875010944    0    0     0     0 134935 23770 16  1 83  0  0
131  0 147816 78189376  26836 875010944    4    0     4     0 139543 26949 23  1 76  0  0
 3  0 147816 78153344  26836 875010944    0    0     0     0 75927 32527 22  1 77  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
130  0 147816 78245624  26836 875010944    0    0     0  1691 761335 10684 27  2 71  0  0
131  1 147816 78245920  26836 875010944    0    0     0  2068 73269 19168 24  0 76  0  0
130  0 147816 77653536  26836 875010944    0    0     0    16 714633 10974 29  2 69  0  0
71  0 147816 78244792  26836 875010944    0    0     0     0 61676 11060 17  1 82  0  0
 5  0 147816 78257256  26836 875010944    0    0     0     0 69603 17298 23  0 77  0  0
 5  0 147816 78251024  26836 875010944    0    0     0    11 709183 8748 28  2 70  0  0
130  0 147816 78251088  26836 875010944    0    0     0  1331 63824 17231 21  0 79  0  0
130  0 147816 78250864  26836 875010944    0    0     0     0 264203 17096 25  1 75  0  0
 3  0 147816 78251040  26836 875010944    0    0     0   380 531629 9728 30  2 68  0  0
 3  0 147816 78249048  26836 875010944    0    0     0     0 65420 16949 21  0 79  0  0
 3  0 147816 78086168  26836 875010944    0    0     0     0 807887 8004 31  2 67  0  0
 3  0 147816 78248648  26836 875010944    0    0     0    80 52650 13065 17  0 82  0  0
130  0 147816 78243456  26836 875010944    0    0     0     2 63914 17791 20  0 79  0  0
 4  0 147816 78286128  26836 875010944    0    0     0     0 748110 8634 30  2 68  0  0
130  0 147816 78285840  26836 875010944    0    0     0     0 62622 16346 20  0 79  0  0
130  0 147816 77836792  26836 875010944    0    0     0     0 761058 13891 33  2 65  0  0
130  0 147816 78264200  26836 875010944    0    0     0     0 86074 14518 24  1 75  0  0
130  0 147816 78265168  26836 875010944    0    0     0   180 68193 17255 22  0 77  0  0
130  0 147816 78264800  26836 875010944    0    0     0     0 767864 9105 30  2 69  0  0
130  0 147816 78262752  26836 875010944    0    0     0   161 70658 16173 24  0 76  0  0
 6  0 147816 77940264  26836 875010944    0    0     0    75 710053 11875 31  2 67  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0 147816 78078152  26836 875010944    0    0     0     3 59982 18029 19  0 80  0  0
 4  0 147816 77936080  26836 875010944    0    0     0  1534 61563 17003 19  0 81  0  0
 9  0 147816 77746488  26836 875010944    0    0     0    18 729577 11186 30  2 68  0  0
 7  0 147816 77654752  26836 875010944    0    0     0     0 62047 17908 20  0 80  0  0
132  0 147816 77620192  26836 875011008    0    0     0     0 137414 21342 21  1 78  0  0
 6  0 147816 77487792  26836 875011008    0    0     0     2 1754098 11305 39  3 58  0  0
131  0 147816 77314304  26836 875011008    0    0     0     0 140215 25289 24  1 75  0  0
130  0 147816 77204480  26836 875011008    0    0     0  2004 557100 20005 26  1 73  0  0
 3  0 147816 77203680  26836 875011008    0    0     0     0 710775 8881 27  2 71  0  0
130  0 147816 77202696  26836 875011008    0    0     0   134 76655 20159 25  0 75  0  0
 3  0 147816 76481280  26836 875011008    0    0     0     0 1033586 9976 36  2 62  0  0
 3  0 147816 77200768  26836 875011008    0    0     0     0 55676 13810 18  0 82  0  0
 3  0 147816 77200928  26836 875011008    0    0     0   130 61159 16929 20  0 80  0  0
 3  0 147816 77201288  26836 875011008    0    0     0     0 842977 6119 29  2 69  0  0
131  0 147816 77205800  26836 875011008    0    0     0     9 68915 18086 22  0 77  0  0
130  0 147816 77206584  26836 875011008    0    0     0   336 257536 15276 23  1 76  0  0
 3  0 147816 77269872  26836 875011008    0    0     0     3 421373 10300 25  2 74  0  0
130  0 147816 77270144  26836 875011008    0    0     0  3114 57192 14907 19  0 81  0  0
130  0 147816 76506112  26836 875011008    0    0     0   122 480367 11473 29  2 69  0  0
130  0 147816 77269504  26836 875011008    0    0     0    13 52620 13240 17  0 83  0  0
 3  0 147816 77268848  26836 875011008    0    0     0    15 69080 17588 23  0 77  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
131  0 147816 77241136  26836 875011008    0    0     0     0 526079 8985 28  2 71  0  0
 3  0 147816 77241280  26836 875011008    0    0     0     0 69857 17845 23  0 77  0  0
 4  0 147816 77246360  26836 875011008    0    0     0    66 523333 8590 28  2 70  0  0
 3  0 147816 77242272  26836 875011008    0    0     0    68 75548 18939 25  0 75  0  0
130  0 147816 77243104  26836 875011008    0    0     0     0 267083 12971 22  1 77  0  0
131  0 147816 77225064  26836 875011072    0    0     0     0 281405 11085 25  1 74  0  0
130  0 147816 77219888  26836 875011072    0    0     0     0 59356 14145 19  0 80  0  0
 3  0 147816 77220992  26836 875011072    0    0     0     0 471480 8724 28  2 70  0  0
 3  0 147816 77221184  26836 875011072    0    0     0   295 55390 14015 18  0 81  0  0
 3  0 147816 77221048  26836 875011072    0    0     0     3 64660 12613 15  0 84  0  0
135  0 147816 76685520  26836 875011072    0    0     0     0 1629328 10641 36  3 61  0  0
14  0 147816 78124928  26836 875011072    0    0     0     0 1238958 15747 22  3 75  0  0
130  0 147816 78160440  26836 875011072    0    0     0     0 490483 15748 17  1 82  0  0
 3  0 147560 78127176  26836 875011136   32    0    32   466 201160 36095 16  1 83  0  0
132  0 147560 78124272  26836 875011136    0    0     0  1794 719369 24247 27  2 71  0  0
 5  0 147560 78123944  26836 875011136    0    0     0     0 639491 18165 28  2 70  0  0
 4  0 147560 78119456  26836 875011136    0    0     0     0 68202 26944 19  1 80  0  0
130  0 147560 78119392  26836 875011136    0    0     0     0 134848 29511 19  1 80  0  0
130  0 147560 78119808  26836 875011136    0    0     0    19 908716 9611 32  2 66  0  0
 4  0 147560 78121008  26836 875011136    0    0     0  3474 51333 14271 16  0 83  0  0
 3  0 147560 78121080  26836 875011136    0    0     0   152 47423 11685 15  0 84  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
131  0 147560 77911168  26836 875011136    0    0     0     3 940384 6950 30  1 69  0  0
130  0 147560 78084864  26836 875011136    0    0     0     0 253308 11326 22  1 77  0  0
 4  0 147560 78240616  26836 875011136    0    0     0    11 74998 15352 15  1 85  0  0
 3  0 147560 78240696  26836 875011200    0    0     0   513 40483 11485 13  0 87  0  0
 3  0 147560 78174896  26836 875011200    0    0     0    21 41975 10388 14  0 86  0  0
 3  0 147560 77482224  26836 875011200    0    0     0   342 591466 7076 24  2 74  0  0
 3  0 147560 77999056  26836 875011200    0    0     0   710 40817 11016 13  0 87  0  0
 3  0 147560 77999280  26836 875011200    0    0     0     0 45359 11772 15  0 85  0  0
130  0 147560 77998048  26836 875011200    0    0     0     0 431090 10095 21  1 78  0  0
 3  0 147560 78076480  26836 875011200    0    0     0    84 213033 8321 20  1 79  0  0
 3  0 147560 78077824  26836 875011200    0    0     0     0 44610 12448 14  0 85  0  0
 3  0 147560 78076736  26836 875011200    0    0     0     2 42655 10733 14  0 86  0  0
 3  0 147560 78060672  26836 875011200    0    0     0     0 593261 6144 25  2 73  0  0
 3  0 147560 78055544  26836 875011200    0    0     0     0 40506 10292 13  0 87  0  0
131  0 147560 78056912  26836 875011200    0    0     0   112 39077 11101 12  0 88  0  0
 3  0 147560 78044144  26836 875011200    0    0     0     0 44018 11870 14  0 86  0  0
131  0 147560 77991152  26836 875011200    0    0     0   184 587349 5413 23  2 75  0  0
 9  0 147560 78022264  26836 875011200    0    0     0    90 158800 8981 12  1 88  0  0
 8  0 147560 81513216  26836 875011200    0    0     0     3 51942 9993  2  1 97  0  0
 8  0 147560 91999408  26836 875011200    0    0     0     0 18513 6713  1  1 98  0  0
 4  0 147560 103188592  26836 875011200    0    0     0   240 14503 4938  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0 147560 113762544  26836 875011200    0    0     0     0 14006 4322  2  0 98  0  0
