video_id,stats.video_name,stats.num_shots,stats.avg_shot_len_sec,stats.cuts_per_30s,stats.lighting.s_mean,stats.lighting.v_mean,stats.lighting.v_std,stats.movement_counts.static_shot,stats.movement_counts.pan_horizontal,stats.movement_counts.tilt_vertical,stats.movement_counts.dolly_in,stats.movement_counts.dolly_out,stats.editing_rhythm_guess,stats.lighting.quality,stats.lighting.condition,stats.lighting.color_temperature,analysis.video_analysis.editing_rhythm,analysis.video_analysis.color_tone,analysis.video_analysis.lighting_style,analysis.video_analysis.confidence_score,analysis.video_analysis.shot_types,analysis.video_analysis.camera_movements,analysis.video_analysis.composition_styles,analysis.video_analysis.overall_style,analysis.style_tags
3xrrssc3euy6gvy,3xrrssc3euy6gvy.mp4,1.0,12.52,0.0,0.214,0.573,0.295,1.0,0.0,0.0,0.0,0.0,slow,high_contrast,overcast_neutral,warm_tone,slow,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone
3xrt44jbg25c98e,3xrt44jbg25c98e.mp4,3.0,5.734,3.475,0.305,0.716,0.319,3.0,0.0,0.0,0.0,0.0,moderate,high_contrast,bright_sunny,warm_tone,moderate,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|moderate|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone
3xrt92ujdh8b9ti,3xrt92ujdh8b9ti.mp4,1.0,21.167,0.0,0.448,0.468,0.222,1.0,0.0,0.0,0.0,0.0,slow,medium_contrast,overcast_neutral,cool_tone,slow,cool_tone,medium_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|medium_contrast|documentary_style|slow|rule_of_thirds|narrative_style
3xrtjhvvxn9juua,3xrtjhvvxn9juua.mp4,9.0,15.276,1.742,0.39,0.542,0.167,5.0,0.0,0.0,1.0,3.0,slow,medium_contrast,overcast_neutral,cool_tone,slow,cool_tone,medium_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|medium_contrast|documentary_style|slow|rule_of_thirds|narrative_style
3xrvfxubh5jgthg,3xrvfxubh5jgthg.mp4,8.0,3.442,7.563,0.125,0.61,0.162,4.0,2.0,1.0,0.0,1.0,fast,medium_contrast,overcast_neutral,warm_tone,fast,warm_tone,medium_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,fast|static_shot|medium_shot|medium_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone
3xrw9j53ib359fc,3xrw9j53ib359fc.mp4,2.0,4.117,3.629,0.129,0.64,0.297,0.0,0.0,1.0,1.0,0.0,moderate,high_contrast,overcast_neutral,warm_tone,moderate,warm_tone,high_contrast,0.3,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|high_contrast|moderate|documentary_style|tilt_vertical|warm_mood|rule_of_thirds|narrative_style|warm_tone
3xrwwetz4befca2,3xrwwetz4befca2.mp4,1.0,8.08,0.0,0.158,0.178,0.257,0.0,0.0,0.0,1.0,0.0,slow,high_contrast,dim_low_light,warm_tone,slow,warm_tone,high_contrast,0.3,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style|warm_mood,dolly_in|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone
3xry52emffxvgeq,3xry52emffxvgeq.mp4,4.0,5.208,4.299,0.104,0.589,0.292,3.0,0.0,1.0,0.0,0.0,moderate,high_contrast,overcast_neutral,warm_tone,moderate,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|moderate|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone
3xryb33gbmepdes,3xryb33gbmepdes.mp4,2.0,5.267,2.839,0.183,0.354,0.356,2.0,0.0,0.0,0.0,0.0,slow,high_contrast,dim_low_light,warm_tone,slow,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone
3xrz7pxek48nqnm,3xrz7pxek48nqnm.mp4,1.0,6.933,0.0,0.288,0.293,0.302,0.0,0.0,1.0,0.0,0.0,slow,high_contrast,dim_low_light,warm_tone,slow,warm_tone,high_contrast,0.3,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style|warm_mood,slow|narrative_style|rule_of_thirds|warm_tone|documentary_style|warm_mood|tilt_vertical|high_contrast|medium_shot
3xs2zix577c8dt4,3xs2zix577c8dt4.mp4,2.0,3.533,4.225,0.274,0.516,0.303,1.0,1.0,0.0,0.0,0.0,moderate,high_contrast,overcast_neutral,cool_tone,moderate,cool_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|high_contrast|moderate|documentary_style|rule_of_thirds|narrative_style
3xs4zww7ccki8y2,3xs4zww7ccki8y2.mp4,4.0,2.842,7.849,0.225,0.448,0.281,3.0,1.0,0.0,0.0,0.0,fast,high_contrast,dim_low_light,warm_tone,fast,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,fast|static_shot|medium_shot|high_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone
3xs59mg4ju9adx6,3xs59mg4ju9adx6.mp4,3.0,7.693,2.591,0.459,0.53,0.258,1.0,1.0,0.0,0.0,1.0,slow,high_contrast,overcast_neutral,warm_tone,slow,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone
3xs5e3i3a7xygmm,3xs5e3i3a7xygmm.mp4,2.0,4.467,3.346,0.36,0.66,0.245,1.0,1.0,0.0,0.0,0.0,moderate,high_contrast,overcast_neutral,cool_tone,moderate,cool_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|high_contrast|moderate|documentary_style|rule_of_thirds|narrative_style
3xs5yyui9eixsis,3xs5yyui9eixsis.mp4,1.0,17.067,0.0,0.519,0.666,0.25,1.0,0.0,0.0,0.0,0.0,slow,high_contrast,overcast_neutral,warm_tone,slow,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone
3xs9psqgu52qt2w,3xs9psqgu52qt2w.mp4,7.0,5.754,4.442,0.22,0.322,0.159,3.0,2.0,1.0,1.0,0.0,moderate,medium_contrast,dim_low_light,warm_tone,moderate,warm_tone,medium_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|medium_contrast|moderate|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone
3xs9rjfy95uj4ea,3xs9rjfy95uj4ea.mp4,1.0,7.733,0.0,0.109,0.254,0.326,1.0,0.0,0.0,0.0,0.0,slow,high_contrast,dim_low_light,warm_tone,slow,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone
3xsbaf8588raa5w,3xsbaf8588raa5w.mp4,1.0,13.833,0.0,0.139,0.729,0.318,1.0,0.0,0.0,0.0,0.0,slow,high_contrast,bright_sunny,cool_tone,slow,cool_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|high_contrast|documentary_style|slow|rule_of_thirds|narrative_style
3xsefhr4knp7zvm,3xsefhr4knp7zvm.mp4,2.0,3.267,4.568,0.095,0.001,0.002,0.0,1.0,0.0,0.0,1.0,moderate,soft_low_contrast,dim_low_light,warm_tone,moderate,warm_tone,soft_low_contrast,0.3,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,pan_horizontal|medium_shot|moderate|documentary_style|warm_mood|soft_low_contrast|rule_of_thirds|narrative_style|warm_tone
3xsejbt27c6r6i4,3xsejbt27c6r6i4.mp4,7.0,5.919,4.323,0.31,0.468,0.239,4.0,2.0,0.0,0.0,1.0,moderate,high_contrast,overcast_neutral,warm_tone,moderate,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|moderate|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone
3xsepbi8enkwmxi,3xsepbi8enkwmxi.mp4,1.0,56.96,0.0,0.066,0.567,0.219,0.0,0.0,0.0,0.0,1.0,slow,medium_contrast,overcast_neutral,warm_tone,slow,warm_tone,medium_contrast,0.3,medium_shot,dolly_out,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|medium_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone|dolly_out
3xsgu5dt55qcfhc,3xsgu5dt55qcfhc.mp4,2.0,5.191,2.88,0.172,0.606,0.304,1.0,0.0,1.0,0.0,0.0,slow,high_contrast,overcast_neutral,warm_tone,slow,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone
3xshwgib3i6dk7k,3xshwgib3i6dk7k.mp4,1.0,5.133,0.0,0.586,0.638,0.292,1.0,0.0,0.0,0.0,0.0,slow,high_contrast,overcast_neutral,cool_tone,slow,cool_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|high_contrast|documentary_style|slow|rule_of_thirds|narrative_style
3xsi8gvqrjis9uc,3xsi8gvqrjis9uc.mp4,2.0,55.983,0.268,0.165,0.683,0.252,1.0,0.0,1.0,0.0,0.0,slow,high_contrast,overcast_neutral,warm_tone,slow,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone
3xsjsfimkn7f4pu,3xsjsfimkn7f4pu.mp4,3.0,4.486,4.431,0.201,0.655,0.279,2.0,0.0,1.0,0.0,0.0,moderate,high_contrast,overcast_neutral,warm_tone,moderate,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|moderate|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone
3xsm3xg5m6b58c6,3xsm3xg5m6b58c6.mp4,9.0,3.253,8.108,0.309,0.599,0.212,7.0,0.0,1.0,1.0,0.0,very_fast,medium_contrast,overcast_neutral,warm_tone,very_fast,warm_tone,medium_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|very_fast|medium_shot|medium_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone
3xsnyqsk2imatxs,3xsnyqsk2imatxs.mp4,4.0,4.63,4.828,0.335,0.477,0.282,2.0,1.0,1.0,0.0,0.0,moderate,high_contrast,overcast_neutral,cool_tone,moderate,cool_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|high_contrast|moderate|documentary_style|rule_of_thirds|narrative_style
3xsqpb557r6bjjg,3xsqpb557r6bjjg.mp4,4.0,2.189,10.139,0.138,0.371,0.275,2.0,2.0,0.0,0.0,0.0,very_fast,high_contrast,dim_low_light,warm_tone,very_fast,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|very_fast|medium_shot|high_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone
3xsqqbaw8hmytju,3xsqqbaw8hmytju.mp4,1.0,21.6,0.0,0.285,0.53,0.238,0.0,0.0,0.0,0.0,1.0,slow,high_contrast,overcast_neutral,warm_tone,slow,warm_tone,high_contrast,0.3,medium_shot,dolly_out,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone|dolly_out
3xsr58cwtw5uyjy,3xsr58cwtw5uyjy.mp4,3.0,4.034,4.931,0.559,0.154,0.217,3.0,0.0,0.0,0.0,0.0,moderate,medium_contrast,dim_low_light,warm_tone,moderate,warm_tone,medium_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|medium_contrast|moderate|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone
3xsrpx7h4g5d9tm,3xsrpx7h4g5d9tm.mp4,1.0,25.333,0.0,0.294,0.498,0.255,0.0,0.0,0.0,1.0,0.0,slow,high_contrast,overcast_neutral,warm_tone,slow,warm_tone,high_contrast,0.3,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style|warm_mood,dolly_in|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone
3xsszurwtabibs4,3xsszurwtabibs4.mp4,1.0,7.1,0.0,0.576,0.7,0.235,0.0,0.0,1.0,0.0,0.0,slow,high_contrast,bright_sunny,cool_tone,slow,cool_tone,high_contrast,0.3,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style,cool_tone|medium_shot|high_contrast|documentary_style|tilt_vertical|slow|rule_of_thirds|narrative_style
3xstdsmuasvpwy9,3xstdsmuasvpwy9.mp4,4.0,9.63,2.329,0.526,0.555,0.2,1.0,0.0,3.0,0.0,0.0,slow,medium_contrast,overcast_neutral,cool_tone,slow,cool_tone,medium_contrast,0.3,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style,cool_tone|medium_shot|medium_contrast|documentary_style|tilt_vertical|slow|rule_of_thirds|narrative_style
3xsu7qvs4uc3qw9,3xsu7qvs4uc3qw9.mp4,3.0,3.667,5.422,0.414,0.317,0.262,2.0,0.0,0.0,1.0,0.0,fast,high_contrast,dim_low_light,cool_tone,fast,cool_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|fast|static_shot|medium_shot|high_contrast|documentary_style|rule_of_thirds|narrative_style
3xsvtp3d7txyd5g,3xsvtp3d7txyd5g.mp4,7.0,3.5,7.287,0.329,0.387,0.255,3.0,4.0,0.0,0.0,0.0,fast,high_contrast,dim_low_light,warm_tone,fast,warm_tone,high_contrast,0.3,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,pan_horizontal|fast|medium_shot|high_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone
3xsxag23qwd6x8c,3xsxag23qwd6x8c.mp4,4.0,3.25,6.86,0.427,0.684,0.214,2.0,0.0,0.0,0.0,2.0,fast,medium_contrast,overcast_neutral,warm_tone,fast,warm_tone,medium_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,fast|static_shot|medium_shot|medium_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone
3xt23az557iuvj9,3xt23az557iuvj9.mp4,5.0,2.906,8.182,0.416,0.51,0.296,2.0,1.0,1.0,0.0,1.0,very_fast,high_contrast,overcast_neutral,warm_tone,very_fast,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|very_fast|medium_shot|high_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone
3xt37ijwcw6bmda,3xt37ijwcw6bmda.mp4,3.0,7.733,2.579,0.095,0.827,0.248,3.0,0.0,0.0,0.0,0.0,slow,high_contrast,bright_sunny,warm_tone,slow,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone
3xt4kiqw99t33am,3xt4kiqw99t33am.mp4,3.0,2.078,9.574,0.33,0.529,0.32,2.0,0.0,1.0,0.0,0.0,very_fast,high_contrast,overcast_neutral,cool_tone,very_fast,cool_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|very_fast|medium_shot|high_contrast|documentary_style|rule_of_thirds|narrative_style
3xt56hysgxmysde,3xt56hysgxmysde.mp4,3.0,5.053,3.937,0.169,0.383,0.207,0.0,2.0,0.0,1.0,0.0,moderate,medium_contrast,dim_low_light,warm_tone,moderate,warm_tone,medium_contrast,0.3,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,pan_horizontal|medium_shot|medium_contrast|moderate|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone
3xt6ngf7ijprstq,3xt6ngf7ijprstq.mp4,1.0,5.567,0.0,0.239,0.519,0.29,1.0,0.0,0.0,0.0,0.0,slow,high_contrast,overcast_neutral,warm_tone,slow,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone
3xt6xxcdu46renc,3xt6xxcdu46renc.mp4,2.0,9.417,1.59,0.7,0.994,0.018,1.0,0.0,0.0,0.0,1.0,slow,soft_low_contrast,bright_sunny,warm_tone,slow,warm_tone,soft_low_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|documentary_style|warm_mood|slow|soft_low_contrast|rule_of_thirds|narrative_style|warm_tone
3xt7su5k8aaawy4,3xt7su5k8aaawy4.mp4,1.0,14.0,0.0,0.526,0.474,0.313,0.0,0.0,1.0,0.0,0.0,slow,high_contrast,overcast_neutral,warm_tone,slow,warm_tone,high_contrast,0.3,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|high_contrast|documentary_style|warm_mood|tilt_vertical|slow|rule_of_thirds|narrative_style|warm_tone
3xt9ixupdzyujqq,3xt9ixupdzyujqq.mp4,2.0,4.567,3.273,0.293,0.41,0.329,1.0,0.0,1.0,0.0,0.0,moderate,high_contrast,dim_low_light,warm_tone,moderate,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|moderate|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone
3xtavn2cwiez7fu,3xtavn2cwiez7fu.mp4,4.0,2.96,7.525,0.186,0.326,0.364,2.0,0.0,2.0,0.0,0.0,fast,high_contrast,dim_low_light,warm_tone,fast,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,fast|static_shot|medium_shot|high_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone
3xtbidmgsa553v2,3xtbidmgsa553v2.mp4,1.0,6.3,0.0,0.235,0.316,0.384,1.0,0.0,0.0,0.0,0.0,slow,high_contrast,dim_low_light,warm_tone,slow,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone
3xtcj6m7jy4dec4,3xtcj6m7jy4dec4.mp4,9.0,1.613,16.173,0.069,0.589,0.184,1.0,3.0,3.0,1.0,1.0,very_fast,medium_contrast,overcast_neutral,cool_tone,very_fast,cool_tone,medium_contrast,0.3,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style,pan_horizontal|cool_tone|very_fast|medium_shot|medium_contrast|documentary_style|rule_of_thirds|narrative_style
3xtcrmctskmcn9e,3xtcrmctskmcn9e.mp4,2.0,13.467,1.112,0.5,0.57,0.308,1.0,1.0,0.0,0.0,0.0,slow,high_contrast,overcast_neutral,cool_tone,slow,cool_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|high_contrast|documentary_style|slow|rule_of_thirds|narrative_style
3xte5yssxwrciwm,3xte5yssxwrciwm.mp4,1.0,8.042,0.0,0.112,0.459,0.267,0.0,0.0,1.0,0.0,0.0,slow,high_contrast,overcast_neutral,warm_tone,slow,warm_tone,high_contrast,0.3,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|high_contrast|documentary_style|warm_mood|tilt_vertical|slow|rule_of_thirds|narrative_style|warm_tone
3xtewccrw3578cy,3xtewccrw3578cy.mp4,5.0,2.113,11.215,0.312,0.572,0.236,4.0,1.0,0.0,0.0,0.0,very_fast,high_contrast,overcast_neutral,warm_tone,very_fast,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|very_fast|medium_shot|high_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone
3xtf6mqjhubyp6q,3xtf6mqjhubyp6q.mp4,1.0,59.208,0.0,0.262,0.368,0.271,0.0,0.0,0.0,1.0,0.0,slow,high_contrast,dim_low_light,warm_tone,slow,warm_tone,high_contrast,0.3,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style|warm_mood,dolly_in|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone
3xtfeta6c3be4p9,3xtfeta6c3be4p9.mp4,1.0,3.033,0.0,0.274,0.581,0.24,0.0,1.0,0.0,0.0,0.0,slow,high_contrast,overcast_neutral,warm_tone,slow,warm_tone,high_contrast,0.3,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,pan_horizontal|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone
3xtgnmm6ti7dax2,3xtgnmm6ti7dax2.mp4,2.0,2.958,5.035,0.25,0.526,0.25,2.0,0.0,0.0,0.0,0.0,fast,high_contrast,overcast_neutral,warm_tone,fast,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,fast|static_shot|medium_shot|high_contrast|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone
3xtgpgvdjhncxw6,3xtgpgvdjhncxw6.mp4,23.0,3.254,8.716,0.698,0.485,0.147,3.0,5.0,5.0,7.0,3.0,very_fast,medium_contrast,overcast_neutral,cool_tone,very_fast,cool_tone,medium_contrast,0.3,medium_shot,dolly_in,rule_of_thirds,documentary_style|narrative_style,cool_tone|dolly_in|very_fast|medium_shot|medium_contrast|documentary_style|rule_of_thirds|narrative_style
3xthxhuyacfred2,3xthxhuyacfred2.mp4,3.0,6.4,3.114,0.277,0.346,0.381,2.0,0.0,0.0,0.0,1.0,moderate,high_contrast,dim_low_light,warm_tone,moderate,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|moderate|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone
3xtj2c37w9gbkyg,3xtj2c37w9gbkyg.mp4,1.0,6.833,0.0,0.143,0.335,0.403,1.0,0.0,0.0,0.0,0.0,slow,high_contrast,dim_low_light,warm_tone,slow,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone
3xtj5q9jpwnmgqe,3xtj5q9jpwnmgqe.mp4,2.0,4.017,3.719,0.318,0.574,0.36,1.0,1.0,0.0,0.0,0.0,moderate,high_contrast,overcast_neutral,warm_tone,moderate,warm_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|high_contrast|moderate|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone
3xtkh89n2uagude,3xtkh89n2uagude.mp4,1.0,51.36,0.0,0.139,0.871,0.222,1.0,0.0,0.0,0.0,0.0,slow,medium_contrast,bright_sunny,warm_tone,slow,warm_tone,medium_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|medium_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone
3xtnkcm8527zeh4,3xtnkcm8527zeh4.mp4,6.0,2.84,8.701,0.298,0.423,0.27,4.0,0.0,1.0,1.0,0.0,very_fast,high_contrast,dim_low_light,cool_tone,very_fast,cool_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|very_fast|medium_shot|high_contrast|documentary_style|rule_of_thirds|narrative_style
3xtnv52edctx7gq,3xtnv52edctx7gq.mp4,2.0,71.6,0.209,0.173,0.185,0.154,1.0,0.0,1.0,0.0,0.0,slow,medium_contrast,dim_low_light,warm_tone,slow,warm_tone,medium_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style|warm_mood,static_shot|medium_shot|medium_contrast|documentary_style|warm_mood|slow|rule_of_thirds|narrative_style|warm_tone
3xtrcijpu64y6xc,3xtrcijpu64y6xc.mp4,2.0,3.65,4.091,0.538,0.419,0.262,0.0,1.0,1.0,0.0,0.0,moderate,high_contrast,dim_low_light,warm_tone,moderate,warm_tone,high_contrast,0.3,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style|warm_mood,pan_horizontal|medium_shot|high_contrast|moderate|documentary_style|warm_mood|rule_of_thirds|narrative_style|warm_tone
3xtriv8dv8gjwk2,3xtriv8dv8gjwk2.mp4,2.0,3.266,4.568,0.23,0.446,0.277,0.0,0.0,1.0,0.0,1.0,moderate,high_contrast,dim_low_light,warm_tone,moderate,warm_tone,high_contrast,0.3,medium_shot,tilt_vertical,rule_of_thirds,documentary_style|narrative_style|warm_mood,medium_shot|high_contrast|moderate|documentary_style|tilt_vertical|warm_mood|rule_of_thirds|narrative_style|warm_tone
3xtrrhe37egsz7s,3xtrrhe37egsz7s.mp4,30.0,2.514,11.46,0.642,0.38,0.177,9.0,3.0,4.0,6.0,8.0,very_fast,medium_contrast,dim_low_light,cool_tone,very_fast,cool_tone,medium_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|very_fast|medium_shot|medium_contrast|documentary_style|rule_of_thirds|narrative_style
3xtrxrpz8cvkpt2,3xtrxrpz8cvkpt2.mp4,1.0,13.96,0.0,0.19,0.658,0.318,1.0,0.0,0.0,0.0,0.0,slow,high_contrast,overcast_neutral,cool_tone,slow,cool_tone,high_contrast,0.3,medium_shot,static_shot,rule_of_thirds,documentary_style|narrative_style,cool_tone|static_shot|medium_shot|high_contrast|documentary_style|slow|rule_of_thirds|narrative_style
3xttzee8t79whbi,3xttzee8t79whbi.mp4,19.0,4.172,6.761,0.533,0.545,0.239,5.0,6.0,4.0,3.0,1.0,fast,high_contrast,overcast_neutral,cool_tone,fast,cool_tone,high_contrast,0.3,medium_shot,pan_horizontal,rule_of_thirds,documentary_style|narrative_style,pan_horizontal|cool_tone|fast|medium_shot|high_contrast|documentary_style|rule_of_thirds|narrative_style
